COMMAND      PID                 USER   FD   TYPE             DEVICE SIZE/OFF   NODE NAME
gjs         2614                 mark    5u  unix 0xffff8df5b105f800      0t0  17307 type=STREAM (CONNECTED)
gjs         2614                 mark    7u  unix 0xffff8df5b105e800      0t0  17310 type=STREAM (CONNECTED)
xdg-deskt   2658                 mark    1u  unix 0xffff8df5b13a2400      0t0  18204 type=STREAM (CONNECTED)
xdg-deskt   2658                 mark    2u  unix 0xffff8df5b13a2400      0t0  18204 type=STREAM (CONNECTED)
xdg-deskt   2658                 mark    5u  unix 0xffff8df5b13a1000      0t0  18216 type=STREAM (CONNECTED)
xdg-deskt   2658                 mark    7u  unix 0xffff8df5966b7000      0t0  18273 type=STREAM (CONNECTED)
xdg-deskt   2658                 mark   18u  unix 0xffff8df5966b9800      0t0  18488 type=STREAM (CONNECTED)
xdg-deskt   2658                 mark   20u  unix 0xffff8df5966b5000      0t0  18311 type=STREAM (CONNECTED)
ibus-x11    2670                 mark    1u  unix 0xffff8df5c8ba6800      0t0  17272 type=STREAM (CONNECTED)
ibus-x11    2670                 mark    2u  unix 0xffff8df5c8ba6800      0t0  17272 type=STREAM (CONNECTED)
ibus-x11    2670                 mark    3u  unix 0xffff8df5966c8800      0t0  17358 type=STREAM (CONNECTED)
ibus-x11    2670                 mark    5u  unix 0xffff8df5966c9400      0t0  17359 type=STREAM (CONNECTED)
ibus-x11    2670                 mark    6u  unix 0xffff8df5966ca800      0t0  17361 type=STREAM (CONNECTED)
ibus-x11    2670                 mark    9u  unix 0xffff8df5966c8000      0t0  17362 type=STREAM (CONNECTED)
ibus-x11    2670                 mark   12u  unix 0xffff8df5966c9000      0t0  17367 type=STREAM (CONNECTED)
tracker-m   2677                 mark    1u  unix 0xffff8df5b13a1800      0t0  18236 type=STREAM (CONNECTED)
tracker-m   2677                 mark    2u  unix 0xffff8df5b13a1800      0t0  18236 type=STREAM (CONNECTED)
tracker-m   2677                 mark    5u  unix 0xffff8df5966b4800      0t0  18271 type=STREAM (CONNECTED)
tracker-m   2677                 mark    8u  unix 0xffff8df5966b4400      0t0  18279 type=STREAM (CONNECTED)
xdg-deskt   2678                 mark    1u  unix 0xffff8df5c8ba1400      0t0  17391 type=STREAM (CONNECTED)
xdg-deskt   2678                 mark    2u  unix 0xffff8df5c8ba1400      0t0  17391 type=STREAM (CONNECTED)
xdg-deskt   2678                 mark    5u  unix 0xffff8df5b13a0400      0t0  18240 type=STREAM (CONNECTED)
xdg-deskt   2678                 mark    7u  unix 0xffff8df586789c00      0t0  17407 type=STREAM (CONNECTED)
xdg-deskt   2678                 mark   11u  unix 0xffff8df5b4a7b800      0t0  18450 type=STREAM (CONNECTED)
mutter-x1   2682                 mark    1u  unix 0xffff8df5b4a62c00      0t0  16624 type=STREAM (CONNECTED)
mutter-x1   2682                 mark    2u  unix 0xffff8df5b4a62c00      0t0  16624 type=STREAM (CONNECTED)
mutter-x1   2682                 mark    3u  unix 0xffff8df5966ca400      0t0  18254 type=STREAM (CONNECTED)
mutter-x1   2682                 mark    7u  unix 0xffff8df5966cb800      0t0  18452 type=STREAM (CONNECTED)
gvfsd-met   2709                 mark    1u  unix 0xffff8df59e414000      0t0  18471 type=STREAM (CONNECTED)
gvfsd-met   2709                 mark    2u  unix 0xffff8df59e414000      0t0  18471 type=STREAM (CONNECTED)
gvfsd-met   2709                 mark    5u  unix 0xffff8df59e414c00      0t0  18476 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark    1u  unix 0xffff8df5966b5400      0t0  18291 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark    2u  unix 0xffff8df5966b5400      0t0  18291 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark    3u  unix 0xffff8df59e417400      0t0  18477 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark    6u  unix 0xffff8df5966b7400      0t0  18296 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark   10u  unix 0xffff8df59e415800      0t0  18480 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark   11u  unix 0xffff8df5c4172c00      0t0  18481 type=STREAM (CONNECTED)
xdg-deskt   2712                 mark   13u  unix 0xffff8df5966bb400      0t0  18483 type=STREAM (CONNECTED)
gnome-ter   2751                 mark    3u  unix 0xffff8df5966bb000      0t0  18504 type=STREAM (CONNECTED)
gnome-ter   2751                 mark    7u  unix 0xffff8df586688000      0t0  18340 type=STREAM (CONNECTED)
gnome-ter   2751                 mark    9u  unix 0xffff8df5966b8000      0t0  18509 type=STREAM (CONNECTED)
gnome-ter   2751                 mark   10u  unix 0xffff8df5b4a61c00      0t0  18511 type=STREAM (CONNECTED)
gnome-ter   2757                 mark    1u  unix 0xffff8df586689000      0t0  18353 type=STREAM (CONNECTED)
gnome-ter   2757                 mark    2u  unix 0xffff8df586689000      0t0  18353 type=STREAM (CONNECTED)
gnome-ter   2757                 mark    3u  unix 0xffff8df58668a400      0t0  18355 type=STREAM (CONNECTED)
gnome-ter   2757                 mark    7u  unix 0xffff8df5a3fcfc00      0t0  18518 type=STREAM (CONNECTED)
gnome-ter   2757                 mark   10u  unix 0xffff8df586688400      0t0  18358 type=STREAM (CONNECTED)
gnome-ter   2757                 mark   11u  unix 0xffff8df586688800      0t0  18359 type=STREAM (CONNECTED)
gnome-ter   2757                 mark   16u  unix 0xffff8df58668b400      0t0  18363 type=STREAM (CONNECTED)
update-no   2828                 mark    1u  unix 0xffff8df5c8bab000      0t0  18727 type=STREAM (CONNECTED)
update-no   2828                 mark    2u  unix 0xffff8df5c8bab000      0t0  18727 type=STREAM (CONNECTED)
update-no   2828                 mark    3u  unix 0xffff8df68adab000      0t0  18735 type=STREAM (CONNECTED)
update-no   2828                 mark    7u  unix 0xffff8df68ada8800      0t0  18736 type=STREAM (CONNECTED)
update-no   2828                 mark    9u  unix 0xffff8df5c8babc00      0t0  18738 type=STREAM (CONNECTED)
update-no   2828                 mark   10u  unix 0xffff8df5c8ba8400      0t0  18740 type=STREAM (CONNECTED)
update-no   2828                 mark   15u  unix 0xffff8df5b13c0800      0t0  28723 type=DGRAM (UNCONNECTED)
firefox     2906                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
firefox     2906                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
firefox     2906                 mark    8u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
firefox     2906                 mark    9u  unix 0xffff8df58668f400      0t0  22470 type=DGRAM (UNCONNECTED)
firefox     2906                 mark   10u  unix 0xffff8df5b13cc000      0t0  20281 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   11u  unix 0xffff8df58668ec00      0t0  22478 /run/user/1000/snap.firefox/wayland-proxy-2906 type=STREAM (LISTEN)
firefox     2906                 mark   12u  unix 0xffff8df58668f800      0t0  22479 type=STREAM (CONNECTED)
firefox     2906                 mark   13u  unix 0xffff8df58668d800      0t0  20284 /run/user/1000/snap.firefox/wayland-proxy-2906 type=STREAM (CONNECTED)
firefox     2906                 mark   14u  unix 0xffff8df5b13cd000      0t0  20285 type=STREAM (CONNECTED)
firefox     2906                 mark   17u  unix 0xffff8df58668e400      0t0  22480 type=STREAM (CONNECTED)
firefox     2906                 mark   39u  unix 0xffff8df58668e800      0t0  22518 type=STREAM (CONNECTED)
firefox     2906                 mark   51u  unix 0xffff8df58668c000      0t0  22523 type=STREAM (CONNECTED)
firefox     2906                 mark   61u  unix 0xffff8df5b13cc400      0t0  20421 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   62u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   63u  unix 0xffff8df682c66000      0t0  22529 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   67u  unix 0xffff8df5b107e000      0t0  22532 type=STREAM (CONNECTED)
firefox     2906                 mark   68u  unix 0xffff8df5b13cf800      0t0  23583 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   73u  unix 0xffff8df586789400      0t0  23779 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   77u  unix 0xffff8df5b107fc00      0t0  23585 type=STREAM (CONNECTED)
firefox     2906                 mark   81u  unix 0xffff8df5b107d800      0t0  22572 type=STREAM (CONNECTED)
firefox     2906                 mark   83u  unix 0xffff8df581257400      0t0  23033 type=SEQPACKET (CONNECTED)
firefox     2906                 mark   88u  unix 0xffff8df586668c00      0t0  22581 type=STREAM (CONNECTED)
firefox     2906                 mark   90u  unix 0xffff8df586669800      0t0  22587 type=SEQPACKET (CONNECTED)
firefox     2906                 mark  114u  unix 0xffff8df58667bc00      0t0  23730 type=STREAM (CONNECTED)
firefox     2906                 mark  120u  unix 0xffff8df58667a400      0t0  23672 type=STREAM (CONNECTED)
firefox     2906                 mark  129u  unix 0xffff8df58667ac00      0t0  23716 type=SEQPACKET (CONNECTED)
firefox     2906                 mark  131u  unix 0xffff8df5c8ba1800      0t0  24193 type=SEQPACKET (CONNECTED)
firefox     2906                 mark  137u  unix 0xffff8df58666b800      0t0  22727 type=STREAM (CONNECTED)
firefox     2906                 mark  141u  unix 0xffff8df58678a000      0t0  23782 type=STREAM (CONNECTED)
firefox     2906                 mark  145u  unix 0xffff8df5c8ba3000      0t0  24052 type=STREAM (CONNECTED)
firefox     2906                 mark  146u  unix 0xffff8df68b880000      0t0  24050 type=STREAM (CONNECTED)
firefox     2906                 mark  147u  unix 0xffff8df5813c6400      0t0  23997 type=SEQPACKET (CONNECTED)
firefox     2906                 mark  148u  unix 0xffff8df5c4176800      0t0  24040 type=SEQPACKET (CONNECTED)
firefox     2906                 mark  152u  unix 0xffff8df5813c5000      0t0  24195 type=STREAM (CONNECTED)
firefox     2906                 mark  154u  unix 0xffff8df5813c4000      0t0  23972 type=STREAM (CONNECTED)
firefox     2906                 mark  157u  unix 0xffff8df58667b400      0t0  24001 type=STREAM (CONNECTED)
firefox     2906                 mark  160u  unix 0xffff8df5c8ba5800      0t0  24018 type=STREAM (CONNECTED)
firefox     2906                 mark  164u  unix 0xffff8df581257800      0t0  23060 type=STREAM (CONNECTED)
crashhelp   2976                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
crashhelp   2976                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
crashhelp   2976                 mark    8u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark    9u  unix 0xffff8df5b13ce400      0t0  20280 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   11u  unix 0xffff8df5b13cf000      0t0  20282 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   12u  unix 0xffff8df5b107f400      0t0  22535 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   13u  unix 0xffff8df58666a400      0t0  22575 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   14u  unix 0xffff8df586669400      0t0  22590 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   15u  unix 0xffff8df58667a000      0t0  23675 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   16u  unix 0xffff8df58678b800      0t0  23735 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   17u  unix 0xffff8df5813c4c00      0t0  23975 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   18u  unix 0xffff8df680094800      0t0  22966 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   19u  unix 0xffff8df581257c00      0t0  22989 type=SEQPACKET (CONNECTED)
crashhelp   2976                 mark   20u  unix 0xffff8df581256400      0t0  23063 type=SEQPACKET (CONNECTED)
forkserve   3053                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
forkserve   3053                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
forkserve   3053                 mark    3u  unix 0xffff8df58668f000      0t0  22524 type=STREAM (CONNECTED)
Socket      3060                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Socket      3060                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Socket      3060                 mark   13u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Socket      3060                 mark   15u  unix 0xffff8df5b107d400      0t0  22533 type=STREAM (CONNECTED)
Socket      3060                 mark   16u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Socket      3060                 mark   17u  unix 0xffff8df5b107f000      0t0  22534 type=SEQPACKET (CONNECTED)
Socket      3060                 mark   29u  unix 0xffff8df5b13ccc00      0t0  20422 type=SEQPACKET (CONNECTED)
Privilege   3095                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Privilege   3095                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Privilege   3095                 mark   14u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Privilege   3095                 mark   16u  unix 0xffff8df5b107f800      0t0  22573 type=STREAM (CONNECTED)
Privilege   3095                 mark   17u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Privilege   3095                 mark   18u  unix 0xffff8df58666ac00      0t0  22574 type=SEQPACKET (CONNECTED)
Privilege   3095                 mark   26u  unix 0xffff8df586669000      0t0  22588 type=SEQPACKET (CONNECTED)
Privilege   3095                 mark   27u  unix 0xffff8df5b107d000      0t0  23586 type=STREAM (CONNECTED)
RDD\x20Pr   3106                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
RDD\x20Pr   3106                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
RDD\x20Pr   3106                 mark   13u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
RDD\x20Pr   3106                 mark   15u  unix 0xffff8df586668400      0t0  22582 type=STREAM (CONNECTED)
RDD\x20Pr   3106                 mark   16u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
RDD\x20Pr   3106                 mark   17u  unix 0xffff8df58666a000      0t0  22589 type=SEQPACKET (CONNECTED)
RDD\x20Pr   3106                 mark   28u  unix 0xffff8df5b13cc800      0t0  23584 type=SEQPACKET (CONNECTED)
snap        3142                 mark    1u  unix 0xffff8df58666b000      0t0  22635 type=STREAM (CONNECTED)
snap        3142                 mark    2u  unix 0xffff8df5966df400      0t0  22637 type=STREAM (CONNECTED)
snap        3142                 mark    3u  unix 0xffff8df5966dc400      0t0  22645 type=STREAM (CONNECTED)
WebExtens   3292                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
WebExtens   3292                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
WebExtens   3292                 mark   14u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
WebExtens   3292                 mark   16u  unix 0xffff8df586678800      0t0  23673 type=STREAM (CONNECTED)
WebExtens   3292                 mark   17u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
WebExtens   3292                 mark   18u  unix 0xffff8df58667a800      0t0  23674 type=SEQPACKET (CONNECTED)
WebExtens   3292                 mark   26u  unix 0xffff8df586679800      0t0  23717 type=SEQPACKET (CONNECTED)
WebExtens   3292                 mark   35u  unix 0xffff8df586678c00      0t0  23731 type=STREAM (CONNECTED)
Isolated    3313                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Isolated    3313                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Isolated    3313                 mark   13u  unix 0xffff8df58678b000      0t0  23780 type=SEQPACKET (CONNECTED)
Isolated    3313                 mark   14u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Isolated    3313                 mark   15u  unix 0xffff8df5813c5400      0t0  23783 type=STREAM (CONNECTED)
Isolated    3313                 mark   16u  unix 0xffff8df58666bc00      0t0  22728 type=STREAM (CONNECTED)
Isolated    3313                 mark   17u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Isolated    3313                 mark   18u  unix 0xffff8df586788800      0t0  23734 type=SEQPACKET (CONNECTED)
Utility     3655                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Utility     3655                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Utility     3655                 mark   13u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Utility     3655                 mark   15u  unix 0xffff8df5813c5c00      0t0  23973 type=STREAM (CONNECTED)
Utility     3655                 mark   16u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Utility     3655                 mark   17u  unix 0xffff8df5813c4400      0t0  23974 type=SEQPACKET (CONNECTED)
Utility     3655                 mark   28u  unix 0xffff8df5813c6c00      0t0  23998 type=SEQPACKET (CONNECTED)
Web\x20Co   3663                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Web\x20Co   3663                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Web\x20Co   3663                 mark   14u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Web\x20Co   3663                 mark   16u  unix 0xffff8df58667b800      0t0  24002 type=STREAM (CONNECTED)
Web\x20Co   3663                 mark   17u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Web\x20Co   3663                 mark   18u  unix 0xffff8df680097800      0t0  22965 type=SEQPACKET (CONNECTED)
Web\x20Co   3663                 mark   33u  unix 0xffff8df68b880400      0t0  24051 type=STREAM (CONNECTED)
Web\x20Co   3663                 mark   44u  unix 0xffff8df581255400      0t0  23034 type=SEQPACKET (CONNECTED)
Web\x20Co   3668                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Web\x20Co   3668                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Web\x20Co   3668                 mark   14u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Web\x20Co   3668                 mark   15u  unix 0xffff8df5c8ba3c00      0t0  24053 type=STREAM (CONNECTED)
Web\x20Co   3668                 mark   16u  unix 0xffff8df5c4177400      0t0  24019 type=STREAM (CONNECTED)
Web\x20Co   3668                 mark   17u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Web\x20Co   3668                 mark   18u  unix 0xffff8df581256800      0t0  22988 type=SEQPACKET (CONNECTED)
Web\x20Co   3668                 mark   37u  unix 0xffff8df5a3fcec00      0t0  24041 type=SEQPACKET (CONNECTED)
Web\x20Co   3838                 mark    1u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Web\x20Co   3838                 mark    2u  unix 0xffff8df5b13cfc00      0t0  20225 type=STREAM (CONNECTED)
Web\x20Co   3838                 mark   14u  unix 0xffff8df58668d400      0t0  22528 type=SEQPACKET (CONNECTED)
Web\x20Co   3838                 mark   15u  unix 0xffff8df5966b6400      0t0  24196 type=STREAM (CONNECTED)
Web\x20Co   3838                 mark   16u  unix 0xffff8df581257000      0t0  23061 type=STREAM (CONNECTED)
Web\x20Co   3838                 mark   17u  unix 0xffff8df5b13cec00      0t0  20279 type=SEQPACKET (CONNECTED)
Web\x20Co   3838                 mark   18u  unix 0xffff8df581254800      0t0  23062 type=SEQPACKET (CONNECTED)
Web\x20Co   3838                 mark   24u  unix 0xffff8df5813c5800      0t0  24194 type=SEQPACKET (CONNECTED)
fwupd       3990                 root    1u  unix 0xffff8df5b13c2400      0t0  23312 type=STREAM (CONNECTED)
fwupd       3990                 root    2u  unix 0xffff8df5b13c2400      0t0  23312 type=STREAM (CONNECTED)
fwupd       3990                 root   11u  unix 0xffff8df5b13c0400      0t0  23329 type=STREAM (CONNECTED)
gvfsd-rec   4083                 mark    1u  unix 0xffff8df5a3fcc400      0t0  15928 type=STREAM (CONNECTED)
gvfsd-rec   4083                 mark    2u  unix 0xffff8df5a3fcc400      0t0  15928 type=STREAM (CONNECTED)
gvfsd-rec   4083                 mark    5u  unix 0xffff8df68bdf3000      0t0  25615 type=STREAM (CONNECTED)
gvfsd-rec   4083                 mark    9u  unix 0xffff8df5b107c800      0t0  26079 /run/user/1000/gvfsd/socket-JrpAkWsZ type=STREAM (CONNECTED)
sh          4307                 mark    1u  unix 0xffff8df5b13c3800      0t0  26680 type=STREAM (CONNECTED)
sh          4307                 mark    2u  unix 0xffff8df5b13c3800      0t0  26680 type=STREAM (CONNECTED)
nautilus    4308                 mark    1u  unix 0xffff8df5b13c3800      0t0  26680 type=STREAM (CONNECTED)
nautilus    4308                 mark    2u  unix 0xffff8df5b13c3800      0t0  26680 type=STREAM (CONNECTED)
nautilus    4308                 mark    5u  unix 0xffff8df68bd6e400      0t0  26734 type=STREAM (CONNECTED)
nautilus    4308                 mark    7u  unix 0xffff8df5b4a76400      0t0  26050 type=STREAM (CONNECTED)
nautilus    4308                 mark   12u  unix 0xffff8df5b105c400      0t0  26051 type=DGRAM (UNCONNECTED)
nautilus    4308                 mark   13u  unix 0xffff8df5b105cc00      0t0  26059 type=STREAM (CONNECTED)
nautilus    4308                 mark   20u  unix 0xffff8df5a3fd9000      0t0  26063 type=STREAM (CONNECTED)
nautilus    4308                 mark   21u  unix 0xffff8df5b107cc00      0t0  26065 type=STREAM (CONNECTED)
nautilus    4308                 mark   27u  unix 0xffff8df68bd6c000      0t0  26757 type=STREAM (CONNECTED)
nautilus    4308                 mark   28u  unix 0xffff8df5c8ba2800      0t0  26078 type=STREAM (CONNECTED)
cron        4763                 root    1u  unix 0xffff8df68c5ea800      0t0   9264 type=STREAM (CONNECTED)
cron        4763                 root    2u  unix 0xffff8df68c5ea800      0t0   9264 type=STREAM (CONNECTED)
cron        4763                 root    4u  unix 0xffff8df68c5ea400      0t0   9283 type=DGRAM (CONNECTED)
cron        5844                 root    1u  unix 0xffff8df68c5ea800      0t0   9264 type=STREAM (CONNECTED)
cron        5844                 root    2u  unix 0xffff8df68c5ea800      0t0   9264 type=STREAM (CONNECTED)
cron        5844                 root    4u  unix 0xffff8df68c5ea400      0t0   9283 type=DGRAM (CONNECTED)
sudo        5869                 root    7u  unix 0xffff8df5b13c1c00      0t0  34261 type=DGRAM (CONNECTED)
systemd     5877                 root    1u  unix 0xffff8df58123ac00      0t0  35177 type=STREAM (CONNECTED)
systemd     5877                 root    2u  unix 0xffff8df58123ac00      0t0  35177 type=STREAM (CONNECTED)
systemd     5877                 root    3u  unix 0xffff8df581239800      0t0  35198 type=DGRAM (CONNECTED)
systemd     5877                 root   18u  unix 0xffff8df58123a800      0t0  35222 /run/user/0/systemd/notify type=DGRAM (UNCONNECTED)
systemd     5877                 root   19u  unix 0xffff8df581239000      0t0  35223 type=DGRAM (CONNECTED)
systemd     5877                 root   20u  unix 0xffff8df58123b800      0t0  35224 type=DGRAM (CONNECTED)
systemd     5877                 root   21u  unix 0xffff8df58123a000      0t0  35225 /run/user/0/systemd/private type=STREAM (LISTEN)
systemd     5877                 root   22u  unix 0xffff8df58123bc00      0t0  35226 @7bcf54cc9502a85a/bus/systemd/bus-system type=STREAM (CONNECTED)
systemd     5877                 root   24u  unix 0xffff8df58123a400      0t0  35227 type=STREAM (CONNECTED)
systemd     5877                 root   30u  unix 0xffff8df5c8ba4c00      0t0  35233 /run/user/0/bus type=STREAM (LISTEN)
systemd     5877                 root   31u  unix 0xffff8df68bd6c800      0t0  35269 /run/user/0/gnupg/S.gpg-agent.ssh type=STREAM (LISTEN)
systemd     5877                 root   33u  unix 0xffff8df58668bc00      0t0  35235 /run/user/0/gnupg/S.dirmngr type=STREAM (LISTEN)
systemd     5877                 root   34u  unix 0xffff8df586788c00      0t0  35237 /run/user/0/gcr/ssh type=STREAM (LISTEN)
systemd     5877                 root   35u  unix 0xffff8df58678bc00      0t0  35239 /run/user/0/keyring/control type=STREAM (LISTEN)
systemd     5877                 root   36u  unix 0xffff8df586788400      0t0  35241 /run/user/0/gnupg/S.gpg-agent.browser type=STREAM (LISTEN)
systemd     5877                 root   37u  unix 0xffff8df68adab400      0t0  35243 /run/user/0/gnupg/S.gpg-agent.extra type=STREAM (LISTEN)
systemd     5877                 root   40u  unix 0xffff8df68ada8400      0t0  35245 /run/user/0/gnupg/S.gpg-agent type=STREAM (LISTEN)
systemd     5877                 root   41u  unix 0xffff8df5c8ba1000      0t0  35247 /run/user/0/gnupg/S.keyboxd type=STREAM (LISTEN)
systemd     5877                 root   42u  unix 0xffff8df5c8ba3400      0t0  35249 /run/user/0/pk-debconf-socket type=STREAM (LISTEN)
systemd     5877                 root   43u  unix 0xffff8df5966b5c00      0t0  35251 /run/user/0/snapd-session-agent.socket type=STREAM (LISTEN)
systemd     5877                 root   44u  unix 0xffff8df5b13a3400      0t0  35253 /run/user/0/speech-dispatcher/speechd.sock type=STREAM (LISTEN)
systemd     5877                 root   46u  unix 0xffff8df5b13cd800      0t0  35363 @a05cad10ad1d11a0/bus/systemd/bus-api-user type=STREAM (CONNECTED)
(sd-pam)    5879                 root    1u  unix 0xffff8df58123ac00      0t0  35177 type=STREAM (CONNECTED)
(sd-pam)    5879                 root    2u  unix 0xffff8df58123ac00      0t0  35177 type=STREAM (CONNECTED)
(sd-pam)    5879                 root    7u  unix 0xffff8df581239c00      0t0  35191 type=DGRAM (CONNECTED)
snapd-des   5891                 root    1u  unix 0xffff8df5b4a7b400      0t0  34398 type=STREAM (CONNECTED)
snapd-des   5891                 root    2u  unix 0xffff8df5b4a7b400      0t0  34398 type=STREAM (CONNECTED)
dbus-daem   5925                 root    1u  unix 0xffff8df5b4a7a000      0t0  34417 type=STREAM (CONNECTED)
dbus-daem   5925                 root    2u  unix 0xffff8df5b4a7a000      0t0  34417 type=STREAM (CONNECTED)
dbus-daem   5925                 root    3u  unix 0xffff8df5c8ba4c00      0t0  35233 /run/user/0/bus type=STREAM (LISTEN)
dbus-daem   5925                 root    6u  unix 0xffff8df5b105e400      0t0  35351 type=DGRAM (CONNECTED)
dbus-daem   5925                 root    8u  unix 0xffff8df5b105ec00      0t0  35359 type=STREAM (CONNECTED)
dbus-daem   5925                 root    9u  unix 0xffff8df5813c6000      0t0  35360 type=STREAM (CONNECTED)
dbus-daem   5925                 root   11u  unix 0xffff8df5b13ce000      0t0  35364 /run/user/0/bus type=STREAM (CONNECTED)
dbus-daem   5925                 root   12u  unix 0xffff8df5b13c0c00      0t0  35372 /run/user/0/bus type=STREAM (CONNECTED)
dbus-daem   5925                 root   13u  unix 0xffff8df586679c00      0t0  35375 /run/user/0/bus type=STREAM (CONNECTED)
xdg-docum   5926                 root    1u  unix 0xffff8df5b4a79400      0t0  34430 type=STREAM (CONNECTED)
xdg-docum   5926                 root    2u  unix 0xffff8df5b4a79400      0t0  34430 type=STREAM (CONNECTED)
xdg-docum   5926                 root    5u  unix 0xffff8df5c8baac00      0t0  34431 type=STREAM (CONNECTED)
xdg-docum   5926                 root    8u  unix 0xffff8df5c4171000      0t0  35378 type=STREAM (CONNECTED)
xdg-permi   5930                 root    1u  unix 0xffff8df5b13c3000      0t0  34446 type=STREAM (CONNECTED)
xdg-permi   5930                 root    2u  unix 0xffff8df5b13c3000      0t0  34446 type=STREAM (CONNECTED)
xdg-permi   5930                 root    5u  unix 0xffff8df5966b9400      0t0  34447 type=STREAM (CONNECTED)
